,storm_speed,srh,srh_left,srh_right,bulk_shear,tornado,ef_rating,cape,cin
126,11.0,,,,11.978602400481437,0,,2710.2586445080055,-49.96997576276143
127,11.1,,,,9.854732434907618,0,,982.7950165630664,-38.067624747732395
128,12.5,,,,12.037826140193562,0,,887.6929057692661,-324.8978721717859
129,5.8,,,,14.459336670329341,1,1.0,2538.383731611218,-3.6891275512410515
130,21.1,,,,16.400304875214974,1,3.0,1256.1258691574087,-101.9181858585304
131,5.1,,,,7.665507158694721,1,1.0,1862.5193757656052,0.0
132,14.6,,,,,1,3.0,0.0,0.0
133,13.0,,,,,1,3.0,0.0,0.0
134,6.3,,,,5.517245689653489,1,1.0,0.0,0.0
135,6.1,,,,13.280078970055985,1,1.0,1386.4088283284543,-150.4536694538759
136,8.1,,,,17.178232180399828,1,0.0,1474.114454529213,-157.51119263526084
137,6.6,,,,24.786020675099493,0,,567.3499821203407,-209.5314541316677
138,6.5,,,,8.352484605147678,0,,2606.1026754085483,-58.057036035673335
139,10.0,,,,13.086565846751602,0,,3455.478266406341,-69.18031522442705
140,7.6,,,,10.807854492410048,0,,4079.3593063868834,-8.517138391836065
141,8.5,,,,5.545181571966011,1,1.0,0.0,0.0
142,13.1,,,,14.576933391623845,0,,3114.7283982324334,0.0
143,13.0,,,,17.110434333856652,0,,491.1169285916263,0.0
144,11.4,,,,2.3888231742120367,1,0.0,0.0,0.0
145,11.0,,,,7.073040216422112,0,,0.0,0.0
146,13.7,,,,13.947377939330678,1,0.0,2563.859939382915,-39.85300531996963
147,9.3,,,,9.8402499483831,0,,2416.961761761364,-50.82317256700636
148,12.5,,,,9.840468580429741,0,,2430.235772662325,-37.05057620152525
149,12.6,,,,8.69441682730492,0,,610.6112129421032,-146.147619924989
150,8.1,,,,21.80705054432976,0,,1210.8036323225424,-176.7548269827102
151,7.9,,,,,0,,119.96230276475387,-0.28407226901139854
152,7.0,,,,3.416097527832973,0,,4819.317961855555,0.0
153,7.1,,,,3.4387890520559687,0,,4342.681927939817,0.0
154,7.1,,,,6.810023567667646,0,,651.388787308939,-266.4197518541635
155,8.3,,,,7.066008104758145,0,,4562.071888503842,-29.695142253198423
156,12.7,,,,,1,1.0,0.0,0.0
157,12.3,,,,,1,1.0,0.0,0.0
158,11.9,,,,,1,1.0,0.0,0.0
159,11.9,,,,5.10148987307355,1,1.0,0.0,0.0
160,11.9,,,,,1,1.0,145.66688974460993,-121.59547097583588
161,8.4,,,,7.536796388569447,1,4.0,2666.9016468019167,0.0
162,10.2,,,,,1,4.0,4600.784761876628,-19.354071640909993
163,11.1,,,,,1,4.0,2035.485119857877,-79.01436846312143
164,11.9,,,,,1,4.0,450.71888896214926,-9.557169087031975
165,14.2,,,,26.346880103746603,1,4.0,141.37227565782996,-10.876202368414443
166,17.0,,,,,1,4.0,1736.0994866201042,-53.5682292768589
167,21.2,,,,2.519314516872813,0,,641.643148011682,0.0
168,21.2,,,,2.9831239543687254,0,,1897.642595716889,0.0
169,12.4,,,,,1,1.0,1696.5384878377174,-72.7588937348863
170,12.0,,,,10.09220138215474,1,1.0,500.39409690619334,-76.4762283747966
171,12.0,,,,16.980393918382955,1,1.0,1063.1126869238235,-124.47215873946804
172,13.1,,,,9.50973397482772,0,,383.2972139345907,-75.84520655313646
173,17.9,,,,9.434459489041085,0,,0.0,0.0
174,17.9,,,,23.67909004052477,0,,0.0,0.0
175,17.9,,,,21.98904919633766,0,,652.6664401966963,-170.09162183976636
176,14.7,,,,0.6403124237432851,0,,2450.7722504212884,0.0
177,12.5,,,,3.4523124898705886,0,,2307.5559681511404,0.0
178,12.5,,,,3.579301011864518,0,,3393.0759186512323,0.0
179,12.8,,,,6.973576408151985,0,,2104.0643014277885,0.0
180,12.8,,,,9.801961808933944,0,,463.0375126701551,-181.85686625005835
181,13.3,,,,3.131215749275683,0,,76.24087730610312,-112.00569840247994
182,13.0,,,,12.079003574331546,0,,581.0331104298849,-40.604076791048755
183,18.2,,,,5.853446174589495,1,0.0,4821.660176777519,0.0
184,15.0,,,,18.50781671296333,0,,4454.296206623428,-41.42753968711558
185,9.2,,,,9.188778933751768,1,0.0,0.0,0.0
186,5.9,,,,5.141984052872976,0,,421.59837050957054,0.0
187,5.9,,,,4.244353947458593,0,,271.75469810712593,-15.057178847189023
188,5.1,,,,8.316850365372698,0,,185.76781298822246,0.0
189,4.7,,,,10.238176710302694,0,,0.0,0.0
190,4.7,,,,4.384174598324488,0,,314.9249180144699,0.0
191,4.7,,,,1.760063988749689,0,,305.2516463260621,0.0
192,4.7,,,,3.6493840432691953,0,,221.6165126740144,0.0
193,19.8,,,,6.881231044050662,1,0.0,324.7755953749457,-395.7328142535037
194,6.7,,,,6.637711982380065,1,0.0,2256.9641340975154,-30.48872815480812
195,6.3,,,,4.318564576337836,0,,2492.6547599045375,0.0
196,6.0,,,,4.816637831516917,0,,579.5654001098508,0.0
197,5.1,,,,6.966054552000591,0,,0.0,0.0
198,5.1,,,,2.8348615811022793,0,,77.229060599841,-280.56367916026056
199,5.1,,,,2.8678505399511955,0,,2822.0677319921137,0.0
200,5.0,,,,8.618160883708907,0,,166.47812059838282,-265.42519737725115
201,5.0,,,,8.601761636900697,0,,263.78526497112665,-172.02487069125513
202,5.3,,,,6.269042747442932,0,,0.0,0.0
203,5.3,,,,2.2886211832466636,0,,485.9710899936249,-19.559424252315118
204,6.2,,,,7.666751410963248,0,,474.66831661734324,-15.129172052050956
205,7.1,,,,5.453820065333941,0,,722.2433903484639,-79.80256435515209
206,14.9,,,,6.586657031465075,0,,851.738845840784,0.0
207,14.3,,,,9.506749527985605,0,,109.53482656463045,0.0
208,12.9,,,,1.686859619017029,0,,0.0,0.0
209,15.5,,,,18.214731183824494,0,,2405.876140211291,-10.687839896114246
210,10.4,,,,4.506514017546623,1,1.0,2886.2843012238495,-21.050731374647295
211,18.4,,,,10.849659999603372,0,,176.70764477429714,-22.161588279456005
212,19.6,,,,12.456763169552,0,,281.44861249859673,-68.87794074095022
213,20.2,,,,10.49232826206647,0,,184.27748190914494,-3.749601299242334
214,19.6,,,,10.432085697334715,0,,620.5641833717298,-34.05234419875321
215,19.5,,,,13.851197458876555,0,,305.12009112358726,-97.33937892246017
216,16.2,,,,13.219753956537051,0,,598.9435285392373,-30.424640772940528
217,22.4,,,,18.822290113347904,0,,57.92020698395809,-194.12632950884748
218,23.0,,,,26.937380171991915,1,1.0,891.3911540865099,-77.58753803738378
219,24.2,,,,,0,,65.24881414948075,-83.92517084600922
220,6.2,,,,5.646219147751633,1,0.0,2243.2654295181273,-133.107520636292
221,7.8,,,,15.584359318879805,1,0.0,2606.01254957969,-143.3353383760432
222,9.0,,,,14.588256581557149,1,0.0,2637.5962862324036,-114.78432298603897
223,7.5,,,,13.69507838066668,0,,3536.1155352851056,-73.77151631055975
224,8.9,,,,22.62940564840358,0,,2723.0927671104605,-99.17132128212961
225,9.8,,,,14.05918294251298,0,,3072.9548540507158,-82.28286977620104
226,10.9,,,,9.617692030835672,0,,1260.9346381789496,-401.5833232747706
227,6.3,,,,12.585755164582384,1,0.0,330.4956251644957,-607.2389696313041
228,6.8,,,,5.226612303761919,1,0.0,57.5388894428546,-668.144133678851
229,12.5,,,,19.49897355085244,1,0.0,2864.2335535948373,-200.4485713609352
230,14.8,,,,20.39186785418208,1,0.0,2535.707092064953,-151.5860902277155
231,14.8,,,,19.562052133380114,1,0.0,2804.715243448383,-118.09114639385919
232,9.2,,,,16.237436858561924,0,,2902.4404943129675,-47.52306074429739
233,19.2,,,,22.23152709735445,0,,3334.662499875887,-89.58886466633645
234,21.2,,,,26.744158240632665,0,,3545.7769068740063,-158.8664345124773
235,12.8,,,,12.434729442893493,0,,2550.2503647963435,-52.57781035268755
236,8.1,,,,14.482220601246455,0,,1686.879526726437,-194.13433137965893
237,8.1,,,,18.080059452273144,0,,56.79708577170324,-196.02945659786081
238,13.7,,,,15.164761785138596,0,,1670.6124459750092,-74.17970315625645
239,14.3,,,,13.112589370524802,0,,1517.1855853479065,-118.38992533150645
240,16.9,,,,16.688358397213808,0,,1124.441065444934,-196.32202135380405
241,11.7,,,,18.748866632412742,0,,1592.057724782946,-139.38599917093728
242,16.8,,,,14.85949570700465,0,,1230.3052433463774,-90.44375796932172
243,13.5,0.002099999999999973,,,14.195742434888814,1,1.0,58.08736737743761,-127.08237240882919
244,11.2,,,,,0,,,
245,9.5,,,,13.540365759559416,0,,756.8575548979752,-38.01381629785667
246,8.2,0.002500000000000019,,,17.800251448336404,0,,1286.7937847627697,-315.82274437131866
247,11.1,,,,14.220056258679145,0,,1806.6769456198224,-300.634336959729
248,13.1,0.0022000000000000214,,,10.278618584226189,0,,0.0,0.0
249,13.5,,,,20.408164867418595,0,,2151.4916174112655,-246.48131393783234
250,18.9,-0.000500000000000005,,,6.966473352556314,0,,0.0,0.0
251,21.5,0.0005999999999999962,,,7.8428951164137315,0,,0.0,0.0
252,22.0,0.0006999999999999898,,,8.121576201698781,0,,240.4701964241353,-59.674889628653034
253,19.0,,,,10.152712462730207,0,,0.0,0.0
254,10.3,,,,9.863929032490821,0,,0.0,0.0
255,9.1,-0.002500000000000008,,,8.495353698103184,0,,43.970673692047924,-26.90229578354158
256,14.7,,,,11.43189629037529,1,0.0,1527.35745653966,-20.15036739265414
257,17.1,0.0014999999999999898,,,8.37828911476729,1,2.0,316.14786437257214,-53.63760495916375
258,12.4,0.0010000000000000035,,,4.446156753769669,1,2.0,2463.2764869863727,-46.13965574278448
259,8.6,,,,11.441764989402667,1,2.0,3233.5242695548645,-64.28807404217639
260,10.3,,,,7.762509490100379,1,2.0,3.1378130474926635,-148.92911156867618
261,8.2,,,,19.60104116427086,1,2.0,2981.651109019246,-61.72755837052113
262,11.6,-0.0019999999999999905,,,13.71471732433171,0,,611.604917014347,-130.30516674922725
263,11.6,,,,9.54033700030136,0,,657.3472996201082,-80.288356283809
264,11.6,,,,14.264711853032184,0,,417.01187565271005,-168.0646005104191
265,11.9,,,,1.4688490744312908,0,,0.0,0.0
266,14.7,,,,2.852824129860939,0,,221.65789269248972,0.0
267,16.8,0.004300000000000004,,,6.595481906557484,0,,562.1657389048944,-26.628429071597544
268,9.4,,,,2.827673353143499,0,,1127.625129043245,-8.21348685523056
269,9.2,-0.004900000000000004,,,5.425987835569752,0,,97.83662851950395,-194.6118207913684
270,11.6,0.002199999999999991,,,4.888531586549623,0,,1219.4973330361374,-56.73597741842562
271,12.2,9.999999999998988e-05,,,3.5512543711874156,1,2.0,0.0,0.0
272,12.2,,,,9.180958555619343,1,2.0,2493.5270914380494,0.0
273,11.8,0.0023999999999999807,,,6.185302397475543,1,2.0,550.7050105537595,-9.84218257065477
274,11.3,0.006199999999999986,,,5.126402247190519,1,2.0,2882.3879370110767,0.0
275,8.5,0.003500000000000006,,,5.305849719231134,0,,53.02835799273374,0.0
276,8.5,,,,6.573440954339987,0,,313.43163453876565,-130.07922834662816
277,8.8,-0.0023,,,2.1377558326431956,0,,0.0,0.0
278,8.8,,,,17.693792254922823,0,,1691.0396574902818,-108.71406128935917
279,10.2,-0.002699999999999995,,,10.18369437505693,0,,888.6097179436699,-102.05496413513241
280,8.8,0.000500000000000002,,,6.188891192621729,0,,2275.942816883833,0.0
281,8.8,,,,13.0862523283024,0,,572.3909803256928,-118.98164930397915
282,8.8,,,,6.660330322138685,0,,1995.8822721704923,-37.353199649915204
283,13.2,0.004200000000000002,,,6.626549430477627,0,,2145.115855370678,-49.62405943125004
284,13.2,,,,8.51402160564165,0,,2357.3127077679273,-31.01725467293094
285,13.2,0.009399999999999967,,,10.749774698305082,0,,2529.6545323082596,-23.569862243679538
286,12.0,,,,12.387684997313192,0,,998.7912340146264,-70.66170217595241
287,15.2,,,,2.62239368350644,0,,1983.808902071931,-22.586480643568773
288,13.5,,,,2.9762539035009246,0,,680.527329034762,-6.235821239427443
289,11.7,-0.00019999999999999884,,,2.862498534563768,0,,1770.1256508368867,-50.59278659388491
290,11.7,-0.0014000000000000045,,,4.825971404805461,0,,1237.3366962105406,-58.32665554844519
291,11.7,0.0013000000000000025,,,12.264031633523784,0,,786.668697329049,-108.44962509577302
292,10.7,0.00010000000000001212,,,2.3791892286609575,0,,1247.3581433353725,-9.511298037470784
293,11.0,-0.004800000000000001,,,9.492101980067428,0,,1203.0149411141774,-2.3956275096722295
294,10.1,-0.002500000000000009,,,8.34906082110169,0,,1933.1857044473647,-12.779684614701116
295,9.7,-0.003100000000000004,,,6.530187053163031,0,,20.897854824355434,0.0
296,9.7,,,,6.124794376793338,0,,2076.707262120572,0.0
